	Time [s]	Minimum [K]	Maximum [K]	Average [K]	
2230	222.74	295.64	295.64	295.64	
2231	222.84	295.64	295.64	295.64	
2232	222.94	295.63	295.63	295.63	
2233	223.04	295.63	295.63	295.63	
2234	223.14	295.63	295.63	295.63	
2235	223.24	295.62	295.62	295.62	
2236	223.34	295.62	295.62	295.62	
2237	223.44	295.62	295.62	295.62	
2238	223.54	295.61	295.61	295.61	
2239	223.64	295.61	295.61	295.61	
2240	223.74	295.61	295.61	295.61	
2241	223.84	295.6	295.6	295.6	
2242	223.94	295.6	295.6	295.6	
2243	224.04	295.6	295.6	295.6	
2244	224.14	295.6	295.6	295.6	
2245	224.24	295.59	295.59	295.59	
2246	224.34	295.59	295.59	295.59	
2247	224.44	295.59	295.59	295.59	
2248	224.54	295.58	295.58	295.58	
2249	224.64	295.58	295.58	295.58	
2250	224.74	295.58	295.58	295.58	
2251	224.84	295.57	295.57	295.57	
2252	224.94	295.57	295.57	295.57	
2253	225.04	295.57	295.57	295.57	
2254	225.14	295.56	295.56	295.56	
2255	225.24	295.56	295.56	295.56	
2256	225.34	295.56	295.56	295.56	
2257	225.44	295.55	295.55	295.55	
2258	225.54	295.55	295.55	295.55	
2259	225.64	295.55	295.55	295.55	
2260	225.74	295.54	295.54	295.54	
2261	225.84	295.54	295.54	295.54	
2262	225.94	295.54	295.54	295.54	
2263	226.04	295.53	295.53	295.53	
2264	226.14	295.53	295.53	295.53	
2265	226.24	295.53	295.53	295.53	
2266	226.34	295.52	295.52	295.52	
2267	226.44	295.52	295.52	295.52	
2268	226.54	295.52	295.52	295.52	
2269	226.64	295.51	295.51	295.51	
2270	226.74	295.51	295.51	295.51	
2271	226.84	295.51	295.51	295.51	
2272	226.94	295.5	295.5	295.5	
2273	227.04	295.5	295.5	295.5	
2274	227.14	295.5	295.5	295.5	
2275	227.24	295.49	295.49	295.49	
2276	227.34	295.49	295.49	295.49	
2277	227.44	295.49	295.49	295.49	
2278	227.54	295.48	295.48	295.48	
2279	227.64	295.48	295.48	295.48	
2280	227.74	295.48	295.48	295.48	
2281	227.84	295.47	295.47	295.47	
2282	227.94	295.47	295.47	295.47	
2283	228.04	295.47	295.47	295.47	
2284	228.14	295.46	295.46	295.46	
2285	228.24	295.46	295.46	295.46	
2286	228.34	295.46	295.46	295.46	
2287	228.44	295.45	295.45	295.45	
2288	228.54	295.45	295.45	295.45	
2289	228.64	295.45	295.45	295.45	
2290	228.74	295.44	295.44	295.44	
2291	228.84	295.44	295.44	295.44	
2292	228.94	295.44	295.44	295.44	
2293	229.04	295.43	295.43	295.43	
2294	229.14	295.43	295.43	295.43	
2295	229.24	295.43	295.43	295.43	
2296	229.34	295.42	295.42	295.42	
2297	229.44	295.42	295.42	295.42	
2298	229.54	295.42	295.42	295.42	
2299	229.64	295.41	295.41	295.41	
2300	229.74	295.41	295.41	295.41	
2301	229.84	295.41	295.41	295.41	
2302	229.94	295.4	295.4	295.4	
2303	230.04	295.4	295.4	295.4	
2304	230.14	295.4	295.4	295.4	
2305	230.24	295.4	295.4	295.4	
2306	230.34	295.39	295.39	295.39	
2307	230.44	295.39	295.39	295.39	
2308	230.54	295.39	295.39	295.39	
2309	230.64	295.38	295.38	295.38	
2310	230.74	295.38	295.38	295.38	
2311	230.84	295.38	295.38	295.38	
2312	230.94	295.37	295.37	295.37	
2313	231.04	295.37	295.37	295.37	
2314	231.14	295.37	295.37	295.37	
2315	231.24	295.36	295.36	295.36	
2316	231.34	295.36	295.36	295.36	
2317	231.44	295.36	295.36	295.36	
2318	231.54	295.35	295.35	295.35	
2319	231.64	295.35	295.35	295.35	
2320	231.74	295.35	295.35	295.35	
2321	231.84	295.34	295.34	295.34	
2322	231.94	295.34	295.34	295.34	
2323	232.04	295.34	295.34	295.34	
2324	232.14	295.33	295.33	295.33	
2325	232.24	295.33	295.33	295.33	
2326	232.34	295.33	295.33	295.33	
2327	232.44	295.32	295.32	295.32	
2328	232.54	295.32	295.32	295.32	
2329	232.64	295.32	295.32	295.32	
2330	232.74	295.31	295.31	295.31	
2331	232.84	295.31	295.31	295.31	
2332	232.94	295.31	295.31	295.31	
2333	233.04	295.31	295.31	295.31	
2334	233.14	295.3	295.3	295.3	
2335	233.24	295.3	295.3	295.3	
2336	233.34	295.3	295.3	295.3	
2337	233.44	295.29	295.29	295.29	
2338	233.54	295.29	295.29	295.29	
2339	233.64	295.29	295.29	295.29	
2340	233.74	295.28	295.28	295.28	
2341	233.84	295.28	295.28	295.28	
2342	233.94	295.28	295.28	295.28	
2343	234.04	295.27	295.27	295.27	
2344	234.14	295.27	295.27	295.27	
2345	234.24	295.27	295.27	295.27	
2346	234.34	295.26	295.26	295.26	
2347	234.44	295.26	295.26	295.26	
2348	234.54	295.26	295.26	295.26	
2349	234.64	295.25	295.25	295.25	
2350	234.74	295.25	295.25	295.25	
2351	234.84	295.25	295.25	295.25	
2352	234.94	295.24	295.24	295.24	
2353	235.04	295.24	295.24	295.24	
2354	235.14	295.24	295.24	295.24	
2355	235.24	295.24	295.24	295.24	
2356	235.34	295.23	295.23	295.23	
2357	235.44	295.23	295.23	295.23	
2358	235.54	295.23	295.23	295.23	
2359	235.64	295.22	295.22	295.22	
2360	235.74	295.22	295.22	295.22	
2361	235.84	295.22	295.22	295.22	
2362	235.94	295.21	295.21	295.21	
2363	236.04	295.21	295.21	295.21	
2364	236.14	295.21	295.21	295.21	
2365	236.24	295.2	295.2	295.2	
2366	236.34	295.2	295.2	295.2	
2367	236.44	295.2	295.2	295.2	
2368	236.54	295.19	295.19	295.19	
2369	236.64	295.19	295.19	295.19	
2370	236.74	295.19	295.19	295.19	
2371	236.84	295.18	295.18	295.18	
2372	236.94	295.18	295.18	295.18	
2373	237.04	295.18	295.18	295.18	
2374	237.14	295.17	295.17	295.17	
2375	237.24	295.17	295.17	295.17	
2376	237.34	295.17	295.17	295.17	
2377	237.44	295.17	295.17	295.17	
2378	237.54	295.16	295.16	295.16	
2379	237.64	295.16	295.16	295.16	
2380	237.74	295.16	295.16	295.16	
2381	237.84	295.15	295.15	295.15	
2382	237.94	295.15	295.15	295.15	
2383	238.04	295.15	295.15	295.15	
2384	238.14	295.14	295.14	295.14	
2385	238.24	295.14	295.14	295.14	
2386	238.34	295.14	295.14	295.14	
2387	238.44	295.13	295.13	295.13	
2388	238.54	295.13	295.13	295.13	
2389	238.64	295.13	295.13	295.13	
2390	238.74	295.12	295.12	295.12	
2391	238.84	295.12	295.12	295.12	
2392	238.94	295.12	295.12	295.12	
2393	239.04	295.12	295.12	295.12	
2394	239.14	295.11	295.11	295.11	
2395	239.24	295.11	295.11	295.11	
2396	239.34	295.11	295.11	295.11	
2397	239.44	295.1	295.1	295.1	
2398	239.54	295.1	295.1	295.1	
2399	239.64	295.1	295.1	295.1	
2400	239.74	295.09	295.09	295.09	
2401	239.84	295.09	295.09	295.09	
2402	239.94	295.09	295.09	295.09	
2403	240.04	295.08	295.08	295.08	
2404	240.14	295.08	295.08	295.08	
2405	240.24	295.08	295.08	295.08	
2406	240.34	295.07	295.07	295.07	
2407	240.44	295.07	295.07	295.07	
2408	240.54	295.07	295.07	295.07	
2409	240.64	295.07	295.07	295.07	
2410	240.74	295.06	295.06	295.06	
2411	240.84	295.06	295.06	295.06	
2412	240.94	295.06	295.06	295.06	
2413	241.04	295.05	295.05	295.05	
2414	241.14	295.05	295.05	295.05	
2415	241.24	295.05	295.05	295.05	
2416	241.34	295.04	295.04	295.04	
2417	241.44	295.04	295.04	295.04	
2418	241.54	295.04	295.04	295.04	
2419	241.64	295.03	295.03	295.03	
2420	241.74	295.03	295.03	295.03	
2421	241.84	295.03	295.03	295.03	
2422	241.94	295.03	295.03	295.03	
2423	242.04	295.02	295.02	295.02	
2424	242.14	295.02	295.02	295.02	
2425	242.24	295.02	295.02	295.02	
2426	242.34	295.01	295.01	295.01	
2427	242.44	295.01	295.01	295.01	
2428	242.54	295.01	295.01	295.01	
2429	242.64	295.	295.	295.	
2430	242.74	295.	295.	295.	
2431	242.84	295.	295.	295.	
2432	242.94	294.99	294.99	294.99	
2433	243.04	294.99	294.99	294.99	
2434	243.14	294.99	294.99	294.99	
2435	243.24	294.98	294.98	294.98	
2436	243.34	294.98	294.98	294.98	
2437	243.44	294.98	294.98	294.98	
2438	243.54	294.98	294.98	294.98	
2439	243.64	294.97	294.97	294.97	
2440	243.74	294.97	294.97	294.97	
2441	243.84	294.97	294.97	294.97	
2442	243.94	294.96	294.96	294.96	
2443	244.04	294.96	294.96	294.96	
2444	244.14	294.96	294.96	294.96	
2445	244.24	294.95	294.95	294.95	
2446	244.34	294.95	294.95	294.95	
2447	244.44	294.95	294.95	294.95	
2448	244.54	294.94	294.94	294.94	
2449	244.64	294.94	294.94	294.94	
2450	244.74	294.94	294.94	294.94	
2451	244.84	294.94	294.94	294.94	
2452	244.94	294.93	294.93	294.93	
2453	245.04	294.93	294.93	294.93	
2454	245.14	294.93	294.93	294.93	
2455	245.24	294.92	294.92	294.92	
2456	245.34	294.92	294.92	294.92	
2457	245.44	294.92	294.92	294.92	
2458	245.54	294.91	294.91	294.91	
2459	245.64	294.91	294.91	294.91	
2460	245.74	294.91	294.91	294.91	
2461	245.84	294.91	294.91	294.91	
2462	245.94	294.9	294.9	294.9	
2463	246.04	294.9	294.9	294.9	
2464	246.14	294.9	294.9	294.9	
2465	246.24	294.89	294.89	294.89	
2466	246.34	294.89	294.89	294.89	
2467	246.44	294.89	294.89	294.89	
2468	246.54	294.88	294.88	294.88	
2469	246.64	294.88	294.88	294.88	
2470	246.74	294.88	294.88	294.88	
2471	246.84	294.87	294.87	294.87	
2472	246.94	294.87	294.87	294.87	
2473	247.04	294.87	294.87	294.87	
2474	247.14	294.87	294.87	294.87	
2475	247.24	294.86	294.86	294.86	
2476	247.34	294.86	294.86	294.86	
2477	247.44	294.86	294.86	294.86	
2478	247.54	294.85	294.85	294.85	
2479	247.64	294.85	294.85	294.85	
2480	247.74	294.85	294.85	294.85	
2481	247.84	294.84	294.84	294.84	
2482	247.94	294.84	294.84	294.84	
2483	248.04	294.84	294.84	294.84	
2484	248.14	294.84	294.84	294.84	
2485	248.24	294.83	294.83	294.83	
2486	248.34	294.83	294.83	294.83	
2487	248.44	294.83	294.83	294.83	
2488	248.54	294.82	294.82	294.82	
2489	248.64	294.82	294.82	294.82	
2490	248.74	294.82	294.82	294.82	
2491	248.84	294.81	294.81	294.81	
2492	248.94	294.81	294.81	294.81	
2493	249.04	294.81	294.81	294.81	
2494	249.14	294.81	294.81	294.81	
2495	249.24	294.8	294.8	294.8	
2496	249.34	294.8	294.8	294.8	
2497	249.44	294.8	294.8	294.8	
2498	249.54	294.79	294.79	294.79	
2499	249.64	294.79	294.79	294.79	
2500	249.74	294.79	294.79	294.79	
2501	249.84	294.78	294.78	294.78	
2502	249.94	294.78	294.78	294.78	
2503	250.04	294.78	294.78	294.78	
2504	250.14	294.78	294.78	294.78	
2505	250.24	294.77	294.77	294.77	
2506	250.34	294.77	294.77	294.77	
2507	250.44	294.77	294.77	294.77	
2508	250.54	294.76	294.76	294.76	
2509	250.64	294.76	294.76	294.76	
2510	250.74	294.76	294.76	294.76	
2511	250.84	294.75	294.75	294.75	
2512	250.94	294.75	294.75	294.75	
2513	251.04	294.75	294.75	294.75	
2514	251.14	294.75	294.75	294.75	
2515	251.24	294.74	294.74	294.74	
2516	251.34	294.74	294.74	294.74	
2517	251.44	294.74	294.74	294.74	
2518	251.54	294.73	294.73	294.73	
2519	251.64	294.73	294.73	294.73	
2520	251.74	294.73	294.73	294.73	
2521	251.84	294.72	294.72	294.72	
2522	251.94	294.72	294.72	294.72	
2523	252.04	294.72	294.72	294.72	
2524	252.14	294.72	294.72	294.72	
2525	252.24	294.71	294.71	294.71	
2526	252.34	294.71	294.71	294.71	
2527	252.44	294.71	294.71	294.71	
2528	252.54	294.7	294.7	294.7	
2529	252.64	294.7	294.7	294.7	
2530	252.74	294.7	294.7	294.7	
2531	252.84	294.69	294.69	294.69	
2532	252.94	294.69	294.69	294.69	
2533	253.04	294.69	294.69	294.69	
2534	253.14	294.69	294.69	294.69	
2535	253.24	294.68	294.68	294.68	
2536	253.34	294.68	294.68	294.68	
2537	253.44	294.68	294.68	294.68	
2538	253.54	294.67	294.67	294.67	
2539	253.64	294.67	294.67	294.67	
2540	253.74	294.67	294.67	294.67	
2541	253.84	294.66	294.66	294.66	
2542	253.94	294.66	294.66	294.66	
2543	254.04	294.66	294.66	294.66	
2544	254.14	294.66	294.66	294.66	
2545	254.24	294.65	294.65	294.65	
2546	254.34	294.65	294.65	294.65	
2547	254.44	294.65	294.65	294.65	
2548	254.54	294.64	294.64	294.64	
2549	254.64	294.64	294.64	294.64	
2550	254.74	294.64	294.64	294.64	
2551	254.84	294.64	294.64	294.64	
2552	254.94	294.63	294.63	294.63	
2553	255.04	294.63	294.63	294.63	
2554	255.14	294.63	294.63	294.63	
2555	255.24	294.62	294.62	294.62	
2556	255.34	294.62	294.62	294.62	
2557	255.44	294.62	294.62	294.62	
2558	255.54	294.61	294.61	294.61	
2559	255.64	294.61	294.61	294.61	
2560	255.74	294.61	294.61	294.61	
2561	255.84	294.61	294.61	294.61	
2562	255.94	294.6	294.6	294.6	
2563	256.04	294.6	294.6	294.6	
2564	256.14	294.6	294.6	294.6	
2565	256.24	294.59	294.59	294.59	
2566	256.34	294.59	294.59	294.59	
2567	256.44	294.59	294.59	294.59	
2568	256.54	294.59	294.59	294.59	
2569	256.64	294.58	294.58	294.58	
2570	256.74	294.58	294.58	294.58	
2571	256.84	294.58	294.58	294.58	
2572	256.94	294.57	294.57	294.57	
2573	257.04	294.57	294.57	294.57	
2574	257.14	294.57	294.57	294.57	
2575	257.24	294.56	294.56	294.56	
2576	257.34	294.56	294.56	294.56	
2577	257.44	294.56	294.56	294.56	
2578	257.54	294.56	294.56	294.56	
2579	257.64	294.55	294.55	294.55	
2580	257.74	294.55	294.55	294.55	
2581	257.84	294.55	294.55	294.55	
2582	257.94	294.54	294.54	294.54	
2583	258.04	294.54	294.54	294.54	
2584	258.14	294.54	294.54	294.54	
2585	258.24	294.54	294.54	294.54	
2586	258.34	294.53	294.53	294.53	
2587	258.44	294.53	294.53	294.53	
2588	258.54	294.53	294.53	294.53	
2589	258.64	294.52	294.52	294.52	
2590	258.74	294.52	294.52	294.52	
2591	258.84	294.52	294.52	294.52	
2592	258.94	294.52	294.52	294.52	
2593	259.04	294.51	294.51	294.51	
2594	259.14	294.51	294.51	294.51	
2595	259.24	294.51	294.51	294.51	
2596	259.34	294.5	294.5	294.5	
2597	259.44	294.5	294.5	294.5	
2598	259.54	294.5	294.5	294.5	
2599	259.64	294.49	294.49	294.49	
2600	259.74	294.49	294.49	294.49	
2601	259.84	294.49	294.49	294.49	
2602	259.94	294.49	294.49	294.49	
2603	260.04	294.48	294.48	294.48	
2604	260.14	294.48	294.48	294.48	
2605	260.24	294.48	294.48	294.48	
2606	260.34	294.47	294.47	294.47	
2607	260.44	294.47	294.47	294.47	
2608	260.54	294.47	294.47	294.47	
2609	260.64	294.47	294.47	294.47	
2610	260.74	294.46	294.46	294.46	
2611	260.84	294.46	294.46	294.46	
2612	260.94	294.46	294.46	294.46	
2613	261.04	294.45	294.45	294.45	
2614	261.14	294.45	294.45	294.45	
2615	261.24	294.45	294.45	294.45	
2616	261.34	294.45	294.45	294.45	
2617	261.44	294.44	294.44	294.44	
2618	261.54	294.44	294.44	294.44	
2619	261.64	294.44	294.44	294.44	
2620	261.74	294.43	294.43	294.43	
2621	261.84	294.43	294.43	294.43	
2622	261.94	294.43	294.43	294.43	
2623	262.04	294.43	294.43	294.43	
2624	262.14	294.42	294.42	294.42	
2625	262.24	294.42	294.42	294.42	
2626	262.34	294.42	294.42	294.42	
2627	262.44	294.41	294.41	294.41	
2628	262.54	294.41	294.41	294.41	
2629	262.64	294.41	294.41	294.41	
2630	262.74	294.41	294.41	294.41	
2631	262.84	294.4	294.4	294.4	
2632	262.94	294.4	294.4	294.4	
2633	263.04	294.4	294.4	294.4	
2634	263.14	294.39	294.39	294.39	
2635	263.24	294.39	294.39	294.39	
2636	263.34	294.39	294.39	294.39	
2637	263.44	294.39	294.39	294.39	
2638	263.54	294.38	294.38	294.38	
2639	263.64	294.38	294.38	294.38	
2640	263.74	294.38	294.38	294.38	
2641	263.84	294.37	294.37	294.37	
2642	263.94	294.37	294.37	294.37	
2643	264.04	294.37	294.37	294.37	
2644	264.14	294.37	294.37	294.37	
2645	264.24	294.36	294.36	294.36	
2646	264.34	294.36	294.36	294.36	
2647	264.44	294.36	294.36	294.36	
2648	264.54	294.35	294.35	294.35	
2649	264.64	294.35	294.35	294.35	
2650	264.74	294.35	294.35	294.35	
2651	264.84	294.35	294.35	294.35	
2652	264.94	294.34	294.34	294.34	
2653	265.04	294.34	294.34	294.34	
2654	265.14	294.34	294.34	294.34	
2655	265.24	294.33	294.33	294.33	
2656	265.34	294.33	294.33	294.33	
2657	265.44	294.33	294.33	294.33	
2658	265.54	294.33	294.33	294.33	
2659	265.64	294.32	294.32	294.32	
2660	265.74	294.32	294.32	294.32	
2661	265.84	294.32	294.32	294.32	
2662	265.94	294.31	294.31	294.31	
2663	266.04	294.31	294.31	294.31	
2664	266.14	294.31	294.31	294.31	
2665	266.24	294.31	294.31	294.31	
2666	266.34	294.3	294.3	294.3	
2667	266.44	294.3	294.3	294.3	
2668	266.54	294.3	294.3	294.3	
2669	266.64	294.29	294.29	294.29	
2670	266.74	294.29	294.29	294.29	
2671	266.84	294.29	294.29	294.29	
2672	266.94	294.29	294.29	294.29	
2673	267.04	294.28	294.28	294.28	
2674	267.14	294.28	294.28	294.28	
2675	267.24	294.28	294.28	294.28	
2676	267.34	294.27	294.27	294.27	
2677	267.44	294.27	294.27	294.27	
2678	267.54	294.27	294.27	294.27	
2679	267.64	294.27	294.27	294.27	
2680	267.74	294.26	294.26	294.26	
2681	267.84	294.26	294.26	294.26	
2682	267.94	294.26	294.26	294.26	
2683	268.04	294.26	294.26	294.26	
2684	268.14	294.25	294.25	294.25	
2685	268.24	294.25	294.25	294.25	
2686	268.34	294.25	294.25	294.25	
2687	268.44	294.24	294.24	294.24	
2688	268.54	294.24	294.24	294.24	
2689	268.64	294.24	294.24	294.24	
2690	268.74	294.24	294.24	294.24	
2691	268.84	294.23	294.23	294.23	
2692	268.94	294.23	294.23	294.23	
2693	269.04	294.23	294.23	294.23	
2694	269.14	294.22	294.22	294.22	
2695	269.24	294.22	294.22	294.22	
2696	269.34	294.22	294.22	294.22	
2697	269.44	294.22	294.22	294.22	
2698	269.54	294.21	294.21	294.21	
2699	269.64	294.21	294.21	294.21	
2700	269.74	294.21	294.21	294.21	
2701	269.84	294.2	294.2	294.2	
2702	269.94	294.2	294.2	294.2	
2703	270.04	294.2	294.2	294.2	
2704	270.14	294.2	294.2	294.2	
2705	270.24	294.19	294.19	294.19	
2706	270.34	294.19	294.19	294.19	
2707	270.44	294.19	294.19	294.19	
2708	270.54	294.18	294.18	294.18	
2709	270.64	294.18	294.18	294.18	
2710	270.74	294.18	294.18	294.18	
2711	270.84	294.18	294.18	294.18	
2712	270.94	294.17	294.17	294.17	
2713	271.04	294.17	294.17	294.17	
2714	271.14	294.17	294.17	294.17	
2715	271.24	294.17	294.17	294.17	
2716	271.34	294.16	294.16	294.16	
2717	271.44	294.16	294.16	294.16	
2718	271.54	294.16	294.16	294.16	
2719	271.64	294.15	294.15	294.15	
2720	271.74	294.15	294.15	294.15	
2721	271.84	294.15	294.15	294.15	
2722	271.94	294.15	294.15	294.15	
2723	272.04	294.14	294.14	294.14	
2724	272.14	294.14	294.14	294.14	
2725	272.24	294.14	294.14	294.14	
2726	272.34	294.13	294.13	294.13	
2727	272.44	294.13	294.13	294.13	
2728	272.54	294.13	294.13	294.13	
2729	272.64	294.13	294.13	294.13	
2730	272.74	294.12	294.12	294.12	
2731	272.84	294.12	294.12	294.12	
2732	272.94	294.12	294.12	294.12	
2733	273.04	294.12	294.12	294.12	
2734	273.14	294.11	294.11	294.11	
2735	273.24	294.11	294.11	294.11	
2736	273.34	294.11	294.11	294.11	
2737	273.44	294.1	294.1	294.1	
2738	273.54	294.1	294.1	294.1	
2739	273.64	294.1	294.1	294.1	
2740	273.74	294.1	294.1	294.1	
2741	273.84	294.09	294.09	294.09	
2742	273.94	294.09	294.09	294.09	
2743	274.04	294.09	294.09	294.09	
2744	274.14	294.09	294.09	294.09	
2745	274.24	294.08	294.08	294.08	
2746	274.34	294.08	294.08	294.08	
2747	274.44	294.08	294.08	294.08	
2748	274.54	294.07	294.07	294.07	
2749	274.64	294.07	294.07	294.07	
2750	274.74	294.07	294.07	294.07	
2751	274.84	294.07	294.07	294.07	
2752	274.94	294.06	294.06	294.06	
2753	275.04	294.06	294.06	294.06	
2754	275.14	294.06	294.06	294.06	
2755	275.24	294.05	294.05	294.05	
2756	275.34	294.05	294.05	294.05	
2757	275.44	294.05	294.05	294.05	
2758	275.54	294.05	294.05	294.05	
2759	275.64	294.04	294.04	294.04	
2760	275.74	294.04	294.04	294.04	
2761	275.84	294.04	294.04	294.04	
2762	275.94	294.04	294.04	294.04	
2763	276.04	294.03	294.03	294.03	
2764	276.14	294.03	294.03	294.03	
2765	276.24	294.03	294.03	294.03	
2766	276.34	294.02	294.02	294.02	
2767	276.44	294.02	294.02	294.02	
2768	276.54	294.02	294.02	294.02	
2769	276.64	294.02	294.02	294.02	
2770	276.74	294.01	294.01	294.01	
2771	276.84	294.01	294.01	294.01	
2772	276.94	294.01	294.01	294.01	
2773	277.04	294.01	294.01	294.01	
2774	277.14	294.	294.	294.	
2775	277.24	294.	294.	294.	
2776	277.34	294.	294.	294.	
2777	277.44	293.99	293.99	293.99	
2778	277.54	293.99	293.99	293.99	
2779	277.64	293.99	293.99	293.99	
2780	277.74	293.99	293.99	293.99	
2781	277.84	293.98	293.98	293.98	
2782	277.94	293.98	293.98	293.98	
2783	278.04	293.98	293.98	293.98	
2784	278.14	293.98	293.98	293.98	
2785	278.24	293.97	293.97	293.97	
2786	278.34	293.97	293.97	293.97	
2787	278.44	293.97	293.97	293.97	
2788	278.54	293.96	293.96	293.96	
2789	278.64	293.96	293.96	293.96	
2790	278.74	293.96	293.96	293.96	
2791	278.84	293.96	293.96	293.96	
2792	278.94	293.95	293.95	293.95	
2793	279.04	293.95	293.95	293.95	
2794	279.14	293.95	293.95	293.95	
2795	279.24	293.95	293.95	293.95	
2796	279.34	293.94	293.94	293.94	
2797	279.44	293.94	293.94	293.94	
2798	279.54	293.94	293.94	293.94	
2799	279.64	293.94	293.94	293.94	
2800	279.74	293.93	293.93	293.93	
2801	279.84	293.93	293.93	293.93	
2802	279.94	293.93	293.93	293.93	
2803	280.04	293.92	293.92	293.92	
2804	280.14	293.92	293.92	293.92	
2805	280.24	293.92	293.92	293.92	
2806	280.34	293.92	293.92	293.92	
2807	280.44	293.91	293.91	293.91	
2808	280.54	293.91	293.91	293.91	
2809	280.64	293.91	293.91	293.91	
2810	280.74	293.91	293.91	293.91	
2811	280.84	293.9	293.9	293.9	
2812	280.94	293.9	293.9	293.9	
2813	281.04	293.9	293.9	293.9	
2814	281.14	293.89	293.89	293.89	
2815	281.24	293.89	293.89	293.89	
2816	281.34	293.89	293.89	293.89	
2817	281.44	293.89	293.89	293.89	
2818	281.54	293.88	293.88	293.88	
2819	281.64	293.88	293.88	293.88	
2820	281.74	293.88	293.88	293.88	
2821	281.84	293.88	293.88	293.88	
2822	281.94	293.87	293.87	293.87	
2823	282.04	293.87	293.87	293.87	
2824	282.14	293.87	293.87	293.87	
2825	282.24	293.87	293.87	293.87	
2826	282.34	293.86	293.86	293.86	
2827	282.44	293.86	293.86	293.86	
2828	282.54	293.86	293.86	293.86	
2829	282.64	293.85	293.85	293.85	
